id,transaction_id,bill_no,bill_date,bill_location,customer_id,product_id,qty,uom,price,gross_price,tax_pc,tax_amt,discount_pc,discount_amt,net_bill_amt,created_by,updated_by,created_date,updated_date
228,1102,1102,2017-04-07 14:00:00,Hetauda,19,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,2017-04-07 14:00:00,
229,1102,1102,2017-04-07 14:00:00,Hetauda,19,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,2017-04-07 14:00:00,
230,1102,1102,2017-04-07 14:00:00,Hetauda,19,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,2017-04-07 14:00:00,
231,1102,1102,2017-04-07 14:00:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-04-07 14:00:00,
232,1102,1102,2017-04-07 14:00:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-04-07 14:00:00,
233,1102,1102,2017-04-07 14:00:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,2017-04-07 14:00:00,
234,1104,1104,2017-04-07 14:00:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,spandan pyakurel,2017-04-07 14:00:00,
235,1106,1106,2017-06-14 10:00:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
236,1108,1108,2017-06-14 10:00:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
237,1108,1108,2017-06-14 10:00:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
238,1108,1108,2017-06-14 10:00:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
239,1111,1111,2017-06-14 10:00:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
240,1111,1111,2017-06-14 10:00:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
241,1111,1111,2017-06-14 10:00:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
242,1111,1111,2017-06-14 10:00:00,Hetauda,19,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Spandan Pyakurel,spandan pyakurel,2017-06-14 10:00:00,2017-06-14 10:00:00
243,1112,1112,2017-08-15 12:00:00,Hetauda,19,15,6,CD,182.683,1096.1,0,142.493,0,0,1238.59,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
244,1117,1117,2017-08-15 12:00:00,Hetauda,19,2,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
245,1117,1117,2017-08-15 12:00:00,Hetauda,19,3,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
246,1117,1117,2017-08-15 12:00:00,Hetauda,19,15,2,CD,182.683,365.366,0,47.4976,0,0,412.863,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
247,1118,1118,2017-08-15 12:00:00,Hetauda,19,2,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
248,1118,1118,2017-08-15 12:00:00,Hetauda,19,3,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
249,1118,1118,2017-08-15 12:00:00,Hetauda,19,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
250,1123,1123,2017-08-15 12:00:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
251,1123,1123,2017-08-15 12:00:00,Hetauda,19,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
252,1127,1127,2017-08-15 12:00:00,Hetauda,19,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
253,1127,1127,2017-08-15 12:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
254,1128,1128,2017-08-15 12:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
255,1130,1130,2017-08-15 12:00:00,Hetauda,19,5,0,CD,16.0303,0,0,0,0,0,0,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
256,1132,1132,2017-08-15 12:00:00,Hetauda,19,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
257,1132,1132,2017-08-15 12:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
258,1132,1132,2017-08-15 12:00:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
259,1133,1133,2017-08-15 12:00:00,Hetauda,19,5,80,CD,16.0303,1282.42,0,166.715,0,0,1449.14,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
260,1133,1133,2017-08-15 12:00:00,Hetauda,19,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
261,1134,1134,2017-08-15 12:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
262,1139,1139,2017-08-15 12:00:00,Hetauda,19,471,3,CD,212.037,636.111,0,82.6944,0,0,718.805,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
263,1140,1140,2017-08-15 12:00:00,Hetauda,19,5,14,CD,16.0303,224.424,0,29.1751,0,0,253.599,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
264,1140,1140,2017-08-15 12:00:00,Hetauda,19,2,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
265,1140,1140,2017-08-15 12:00:00,Hetauda,19,3,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
266,1143,1143,2017-08-15 12:00:00,Hetauda,19,5,24,CD,16.0303,384.727,0,50.0145,0,0,434.741,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
267,1143,1143,2017-08-15 12:00:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
268,1143,1143,2017-08-15 12:00:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
269,1146,1146,2017-08-15 12:00:00,Hetauda,19,20,6,CD,171.696,1030.18,0,133.923,0,0,1164.1,Spandan Pyakurel,spandan pyakurel,2017-08-15 12:00:00,
270,1146,1146,2017-09-07 9:00:00,Hetauda,19,15,6,CD,182.683,1096.1,0,142.493,0,0,1238.59,Spandan Pyakurel,spandan pyakurel,2017-09-07 9:00:00,2017-09-07 9:00:00
271,1147,1147,2017-09-07 9:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-09-07 9:00:00,2017-09-07 9:00:00
272,1149,1149,2017-09-07 9:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Spandan Pyakurel,spandan pyakurel,2017-09-07 9:00:00,2017-09-07 9:00:00
273,1149,1149,2017-10-07 11:00:00,Hetauda,19,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
274,1152,1152,2017-10-07 11:00:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
275,1152,1152,2017-10-07 11:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
276,1153,1153,2017-10-07 11:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
277,1154,1154,2017-10-07 11:00:00,Hetauda,19,5,0,CD,16.0303,0,0,0,0,0,0,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
278,1163,1163,2017-10-07 11:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
279,1165,1165,2017-10-07 11:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
280,1166,1166,2017-10-07 11:00:00,Hetauda,19,471,12,CD,212.037,2544.44,0,330.778,0,0,2875.22,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
281,1168,1168,2017-10-07 11:00:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
282,1168,1168,2017-10-07 11:00:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
283,1168,1168,2017-10-07 11:00:00,Hetauda,19,2,3,CD,16.0303,48.0909,0,6.25181,0,0,54.3427,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
284,1168,1168,2017-10-07 11:00:00,Hetauda,19,3,3,CD,16.0303,48.0909,0,6.25181,0,0,54.3427,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
285,1173,1173,2017-10-07 11:00:00,Hetauda,19,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
286,1173,1173,2017-10-07 11:00:00,Hetauda,19,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
287,1173,1173,2017-10-07 11:00:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
288,1173,1173,2017-10-07 11:00:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Sudip Raj Koirala,Sudip Raj Koirala,2017-10-07 11:00:00,2017-10-07 11:00:00
289,1173,1173,2017-11-07 13:00:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
290,1173,1173,2017-11-07 13:00:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
291,1175,1175,2017-11-07 13:00:00,Hetauda,19,20,12,CD,171.696,2060.36,0,267.846,0,0,2328.2,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
292,1178,1178,2017-11-07 13:00:00,Hetauda,19,5,0,CD,16.0303,0,0,0,0,0,0,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
293,1178,1178,2017-11-07 13:00:00,Hetauda,19,26,12,CD,46.5011,558.013,0,72.5418,0,0,630.555,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
294,1179,1179,2017-11-07 13:00:00,Hetauda,19,6,32,CD,19.6735,629.553,0,81.8419,0,0,711.395,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
295,1181,1181,2017-11-07 13:00:00,Hetauda,19,5,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
296,1181,1181,2017-11-07 13:00:00,Hetauda,19,2,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
297,1181,1181,2017-11-07 13:00:00,Hetauda,19,3,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
298,1181,1181,2017-11-07 13:00:00,Hetauda,19,6,32,CD,19.6735,629.553,0,81.8419,0,0,711.395,Sudip Raj Koirala,Sudip Raj Koirala,2017-11-07 13:00:00,2017-11-07 13:00:00
299,1187,1187,2017-12-20 13:00:00,Pokhara,20,20,6,CD,171.696,1030.18,0,133.923,0,0,1164.1,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
300,1187,1187,2017-12-20 13:00:00,Pokhara,20,15,6,CD,182.683,1096.1,0,142.493,0,0,1238.59,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
301,1189,1189,2017-12-20 13:00:00,Pokhara,20,5,0,CD,16.0303,0,0,0,0,0,0,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
302,1190,1190,2017-12-20 13:00:00,Pokhara,20,17,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
303,1190,1190,2017-12-20 13:00:00,Pokhara,20,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
304,1190,1190,2017-12-20 13:00:00,Pokhara,20,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
305,1190,1190,2017-12-20 13:00:00,Pokhara,20,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
306,1193,1193,2017-12-20 13:00:00,Pokhara,20,2,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
307,1193,1193,2017-12-20 13:00:00,Pokhara,20,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
308,1193,1193,2017-12-20 13:00:00,Pokhara,20,5,12,CD,16.0303,192.363,0,25.0073,0,0,217.371,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
309,1194,1194,2017-12-20 13:00:00,Pokhara,20,18,6,CD,12.8773,77.2638,0,10.0443,0,0,87.3081,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
310,1194,1194,2017-12-20 13:00:00,Pokhara,20,2,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
311,1194,1194,2017-12-20 13:00:00,Pokhara,20,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
312,1194,1194,2017-12-20 13:00:00,Pokhara,20,5,12,CD,16.0303,192.363,0,25.0073,0,0,217.371,Laxman Poudel,Laxman Poudel,2017-12-20 13:00:00,2017-12-20 13:00:00
313,1196,1196,2017-04-02 12:00:00,Pokhara,20,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,sugat Bajracharya,,2017-04-02 12:00:00,
314,1201,1201,2017-04-02 12:00:00,Pokhara,20,2,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,sugat Bajracharya,,2017-04-02 12:00:00,
315,1201,1201,2017-04-02 12:00:00,Pokhara,20,3,6,CD,16.0303,96.1817,0,12.5036,0,0,108.685,sugat Bajracharya,,2017-04-02 12:00:00,
316,1201,1201,2017-04-02 12:00:00,Pokhara,20,5,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,sugat Bajracharya,,2017-04-02 12:00:00,
317,1202,1202,2017-04-02 12:00:00,Pokhara,20,2,16,CD,16.0303,256.485,0,33.343,0,0,289.828,sugat Bajracharya,,2017-04-02 12:00:00,
318,1202,1202,2017-04-02 12:00:00,Pokhara,20,5,10,CD,16.0303,160.303,0,20.8394,0,0,181.142,sugat Bajracharya,,2017-04-02 12:00:00,
319,1202,1202,2017-04-02 12:00:00,Pokhara,20,3,6,CD,16.0303,96.1817,0,12.5036,0,0,108.685,sugat Bajracharya,,2017-04-02 12:00:00,
320,1204,1204,2017-08-12 13:00:00,Pokhara,20,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
321,1206,1206,2017-08-12 13:00:00,Pokhara,20,15,2,CD,182.683,365.366,0,47.4976,0,0,412.863,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
322,1206,1206,2017-08-12 13:00:00,Pokhara,20,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
323,1207,1207,2017-08-12 13:00:00,Pokhara,20,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
324,1207,1207,2017-08-12 13:00:00,Pokhara,20,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
325,1207,1207,2017-08-12 13:00:00,Pokhara,20,5,10,CD,16.0303,160.303,0,20.8394,0,0,181.142,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
326,1207,1207,2017-08-12 13:00:00,Pokhara,20,15,2,CD,182.683,365.366,0,47.4976,0,0,412.863,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
327,1207,1207,2017-08-12 13:00:00,Pokhara,20,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
328,1211,1211,2017-08-12 13:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
329,1214,1214,2017-08-12 13:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
330,1219,1219,2017-08-12 13:00:00,Pokhara,20,2,36,CD,16.0303,577.09,0,75.0218,0,0,652.112,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
331,1219,1219,2017-08-12 13:00:00,Pokhara,20,3,36,CD,16.0303,577.09,0,75.0218,0,0,652.112,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
332,1219,1219,2017-08-12 13:00:00,Pokhara,20,5,72,CD,16.0303,1154.18,0,150.044,0,0,1304.22,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
333,1222,1222,2017-08-12 13:00:00,Pokhara,20,2,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
334,1222,1222,2017-08-12 13:00:00,Pokhara,20,3,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,sugat Bajracharya,sugat Bajracharya,2017-08-12 13:00:00,
335,1222,1222,2017-09-16 10:00:00,Pokhara,20,5,14,CD,16.0303,224.424,0,29.1751,0,0,253.599,Laxman Poudel,,2017-09-16 10:00:00,
336,1227,1227,2017-09-16 10:00:00,Pokhara,20,15,2,CD,182.683,365.366,0,47.4976,0,0,412.863,Laxman Poudel,,2017-09-16 10:00:00,
337,1227,1227,2017-09-16 10:00:00,Pokhara,20,16,2,CD,182.683,365.366,0,47.4976,0,0,412.863,Laxman Poudel,,2017-09-16 10:00:00,
338,1230,1230,2017-09-16 10:00:00,Pokhara,20,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Laxman Poudel,,2017-09-16 10:00:00,
339,1230,1230,2017-09-16 10:00:00,Pokhara,20,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Laxman Poudel,,2017-09-16 10:00:00,
340,1231,1231,2017-09-16 10:00:00,Pokhara,20,2,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
341,1231,1231,2017-09-16 10:00:00,Pokhara,20,5,128,CD,16.0303,2051.88,0,266.744,0,0,2318.62,Laxman Poudel,,2017-09-16 10:00:00,
342,1233,1233,2017-09-16 10:00:00,Pokhara,20,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Laxman Poudel,,2017-09-16 10:00:00,
343,1233,1233,2017-09-16 10:00:00,Pokhara,20,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Laxman Poudel,,2017-09-16 10:00:00,
344,1233,1233,2017-09-16 10:00:00,Pokhara,20,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Laxman Poudel,,2017-09-16 10:00:00,
345,1233,1233,2017-09-16 10:00:00,Pokhara,20,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Laxman Poudel,,2017-09-16 10:00:00,
346,1233,1233,2017-09-16 10:00:00,Pokhara,20,2,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Laxman Poudel,,2017-09-16 10:00:00,
347,1233,1233,2017-09-16 10:00:00,Pokhara,20,5,48,CD,16.0303,769.454,0,100.029,0,0,869.483,Laxman Poudel,,2017-09-16 10:00:00,
348,1239,1239,2017-09-16 10:00:00,Pokhara,20,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Laxman Poudel,,2017-09-16 10:00:00,
349,1239,1239,2017-09-16 10:00:00,Pokhara,20,20,6,CD,171.696,1030.18,0,133.923,0,0,1164.1,Laxman Poudel,,2017-09-16 10:00:00,
350,1243,1243,2017-09-16 10:00:00,Pokhara,20,2,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
351,1243,1243,2017-09-16 10:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
352,1253,1253,2017-09-16 10:00:00,Pokhara,20,2,48,CD,16.0303,769.454,0,100.029,0,0,869.483,Laxman Poudel,,2017-09-16 10:00:00,
353,1253,1253,2017-09-16 10:00:00,Pokhara,20,3,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
354,1253,1253,2017-09-16 10:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
355,1253,1253,2017-09-16 10:00:00,Pokhara,20,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Laxman Poudel,,2017-09-16 10:00:00,
356,1254,1254,2017-09-16 10:00:00,Pokhara,20,2,48,CD,16.0303,769.454,0,100.029,0,0,869.483,Laxman Poudel,,2017-09-16 10:00:00,
357,1254,1254,2017-09-16 10:00:00,Pokhara,20,3,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Laxman Poudel,,2017-09-16 10:00:00,
358,1254,1254,2017-09-16 10:00:00,Pokhara,20,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Laxman Poudel,,2017-09-16 10:00:00,
359,1254,1254,2017-09-16 10:00:00,Pokhara,20,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Laxman Poudel,,2017-09-16 10:00:00,
360,1254,1254,2017-09-16 10:00:00,Pokhara,20,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Laxman Poudel,,2017-09-16 10:00:00,
361,1258,1258,2017-09-16 10:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
362,1259,1259,2017-09-16 10:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
363,1259,1259,2017-09-16 10:00:00,Pokhara,20,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Laxman Poudel,,2017-09-16 10:00:00,
364,1264,1264,2017-09-16 10:00:00,Pokhara,20,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Laxman Poudel,,2017-09-16 10:00:00,
365,1265,1265,2017-09-16 10:00:00,Pokhara,20,28,80,CD,0.648866,51.9093,0,6.74821,0,0,58.6575,Laxman Poudel,,2017-09-16 10:00:00,
366,1266,1266,2017-09-16 10:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
367,1267,1267,2017-09-16 10:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
368,1268,1268,2017-09-16 10:00:00,Pokhara,20,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Laxman Poudel,,2017-09-16 10:00:00,
369,1269,1269,2017-11-01 14:00:00,Pokhara,20,2,16,CD,16.0303,256.485,0,33.343,0,0,289.828,sugat Bajracharya,,2017-11-01 14:00:00,2017-11-01 14:00:00
370,1269,1269,2017-11-01 14:00:00,Pokhara,20,3,16,CD,16.0303,256.485,0,33.343,0,0,289.828,sugat Bajracharya,,2017-11-01 14:00:00,2017-11-01 14:00:00
371,1270,1270,2017-11-01 14:00:00,Pokhara,20,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,sugat Bajracharya,,2017-11-01 14:00:00,2017-11-01 14:00:00
372,1272,1272,2017-11-01 14:00:00,Pokhara,20,5,0,CD,16.0303,0,0,0,0,0,0,sugat Bajracharya,,2017-11-01 14:00:00,2017-11-01 14:00:00
